class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season
p,10.31,s,d,n,f,d,y,5.32,25.11,n,f,f,d,u
p,19.82,s,s,n,f,d,y,6.18,39.15,n,f,f,d,a
p,20.31,f,d,n,f,d,y,6.4,44.99,k,f,f,d,u
p,15.74,s,d,n,f,d,y,5.57,32.33,n,f,f,d,a
p,21.0,f,d,n,f,d,y,5.82,38.72,n,f,f,d,a
p,16.07,f,d,n,f,d,y,6.35,38.15,k,f,f,d,a
p,14.15,s,s,n,f,d,y,6.08,33.58,k,f,f,d,a
p,18.42,f,k,n,f,d,y,5.96,35.11,k,f,f,d,u
p,14.6,s,d,n,f,d,y,6.77,38.7,n,f,f,d,a
p,18.04,s,s,n,f,d,y,5.57,31.25,n,f,f,d,u
p,17.61,s,k,n,f,d,y,5.74,37.53,n,f,f,d,u
p,13.19,f,k,n,f,d,y,4.75,25.51,n,f,f,d,a
p,15.63,s,k,n,f,d,y,6.08,30.5,k,f,f,d,a
p,13.56,f,k,n,f,d,y,5.65,34.89,k,f,f,d,u
p,16.24,s,k,n,f,d,y,4.1,25.24,k,f,f,d,u
p,15.19,s,d,n,f,d,y,5.14,30.19,n,f,f,d,u
p,19.95,f,s,n,f,d,y,6.11,37.58,k,f,f,d,a
p,16.93,s,d,n,f,d,y,5.29,26.15,k,f,f,d,a
p,19.58,s,s,n,f,d,y,6.97,43.99,k,f,f,d,u
p,19.64,f,k,n,f,d,y,6.07,34.02,k,f,f,d,u
p,18.46,f,k,n,f,d,y,5.52,31.49,n,f,f,d,u
p,17.89,s,k,n,f,d,y,7.18,36.37,n,f,f,d,u
p,15.64,f,k,n,f,d,y,5.69,28.74,k,f,f,d,u
p,14.05,f,d,n,f,d,y,6.32,32.46,k,f,f,d,a
p,18.19,s,s,n,f,d,y,6.18,36.22,n,f,f,d,u
p,14.77,s,s,n,f,d,y,6.86,32.72,n,f,f,d,u
p,13.54,s,d,n,f,d,y,6.06,39.4,k,f,f,d,a
p,19.93,s,k,n,f,d,y,5.97,40.66,n,f,f,d,u
p,16.1,f,d,n,f,d,y,5.87,39.68,k,f,f,d,u
p,18.29,f,d,n,f,d,y,6.63,39.42,n,f,f,d,u
p,12.64,s,d,n,f,d,y,5.22,34.62,n,f,f,d,u
p,14.91,f,d,n,f,d,y,5.63,31.91,n,f,f,d,u
p,14.2,f,s,n,f,d,y,5.59,27.83,k,f,f,d,u
p,16.92,s,d,n,f,d,y,5.17,33.18,n,f,f,d,a
p,20.53,s,s,n,f,d,y,5.35,37.66,n,f,f,d,u
p,17.16,s,d,n,f,d,y,5.81,33.23,k,f,f,d,a
p,9.01,s,d,n,f,d,y,5.28,26.84,n,f,f,d,a
p,13.86,f,d,n,f,d,y,6.0,39.49,n,f,f,d,a
p,16.63,s,s,n,f,d,y,5.11,32.85,k,f,f,d,u
p,19.95,s,k,n,f,d,y,5.23,30.66,k,f,f,d,u
p,18.07,f,d,n,f,d,y,5.97,32.67,n,f,f,d,u
p,16.4,s,d,n,f,d,y,5.06,26.99,n,f,f,d,u
p,17.84,f,k,n,f,d,y,6.23,37.54,k,f,f,d,u
p,17.33,f,d,n,f,d,y,6.82,35.02,k,f,f,d,u
p,20.47,f,d,n,f,d,y,6.54,35.89,k,f,f,d,a
p,13.68,s,k,n,f,d,y,4.86,26.75,k,f,f,d,a
p,13.93,s,d,n,f,d,y,5.93,35.83,k,f,f,d,a
p,20.85,s,s,n,f,d,y,6.62,43.21,n,f,f,d,a
p,18.75,s,s,n,f,d,y,6.88,46.38,n,f,f,d,a
p,18.48,f,k,n,f,d,y,7.2,44.21,n,f,f,d,a
p,20.98,f,s,n,f,d,y,7.06,38.86,n,f,f,d,a
p,13.77,f,s,n,f,d,y,4.4,24.76,n,f,f,d,a
p,15.73,f,s,n,f,d,y,5.39,32.27,k,f,f,d,a
p,17.86,s,s,n,f,d,y,5.98,36.02,n,f,f,d,a
p,14.91,s,s,n,f,d,y,6.32,37.3,n,f,f,d,u
p,18.34,f,k,n,f,d,y,6.5,39.64,n,f,f,d,a
p,14.98,f,d,n,f,d,y,6.72,38.07,k,f,f,d,a
p,17.88,f,d,n,f,d,y,7.5,44.05,n,f,f,d,u
p,12.31,s,s,n,f,d,y,4.9,28.75,n,f,f,d,u
p,14.3,s,k,n,f,d,y,6.22,31.51,n,f,f,d,u
p,14.55,f,s,n,f,d,y,5.48,32.13,k,f,f,d,u
p,19.16,f,k,n,f,d,y,7.04,38.9,k,f,f,d,u
p,10.95,s,d,n,f,d,y,5.8,40.0,k,f,f,d,a
p,15.08,f,d,n,f,d,y,5.77,30.94,n,f,f,d,u
p,18.74,s,d,n,f,d,y,5.77,29.27,k,f,f,d,a
p,14.34,f,s,n,f,d,y,5.39,29.41,k,f,f,d,u
p,21.23,f,k,n,f,d,y,6.05,42.72,n,f,f,d,u
p,11.9,s,d,n,f,d,y,6.34,33.47,n,f,f,d,a
p,18.39,f,k,n,f,d,y,6.84,36.73,k,f,f,d,a
p,16.73,s,k,n,f,d,y,6.5,34.4,n,f,f,d,a
p,19.92,s,s,n,f,d,y,6.19,41.55,n,f,f,d,u
p,18.84,s,k,n,f,d,y,7.06,36.38,n,f,f,d,a
p,16.67,s,k,n,f,d,y,6.31,39.37,k,f,f,d,a
p,17.79,s,k,n,f,d,y,6.39,36.42,n,f,f,d,u
p,17.77,f,s,n,f,d,y,6.41,37.44,k,f,f,d,a
p,16.67,s,k,n,f,d,y,5.99,31.96,k,f,f,d,u
p,16.19,s,s,n,f,d,y,6.84,35.08,n,f,f,d,a
p,12.55,f,s,n,f,d,y,4.88,24.4,k,f,f,d,a
p,14.16,s,k,n,f,d,y,5.57,38.54,n,f,f,d,a
p,13.63,f,d,n,f,d,y,5.75,34.0,k,f,f,d,u
p,14.84,f,k,n,f,d,y,6.06,36.29,n,f,f,d,u
p,21.76,f,s,n,f,d,y,5.59,32.47,n,f,f,d,a
p,12.99,s,k,n,f,d,y,6.33,33.08,k,f,f,d,u
p,14.96,s,k,n,f,d,y,5.77,33.71,n,f,f,d,a
p,16.84,s,s,n,f,d,y,6.71,41.18,n,f,f,d,u
p,15.67,s,d,n,f,d,y,6.4,32.49,k,f,f,d,a
p,19.46,s,k,n,f,d,y,5.83,36.67,k,f,f,d,a
p,17.17,f,s,n,f,d,y,5.87,35.42,k,f,f,d,a
p,11.57,s,d,n,f,d,y,6.18,34.09,k,f,f,d,u
p,16.89,f,s,n,f,d,y,5.25,36.17,n,f,f,d,u
p,12.47,f,d,n,f,d,y,4.58,31.7,k,f,f,d,u
p,14.71,f,k,n,f,d,y,5.67,32.93,n,f,f,d,u
p,16.98,f,k,n,f,d,y,6.03,30.87,n,f,f,d,a
p,15.67,f,s,n,f,d,y,5.89,37.39,n,f,f,d,u
p,15.23,s,s,n,f,d,y,6.02,37.25,n,f,f,d,u
p,7.36,f,d,n,f,d,y,4.66,19.88,n,f,f,d,u
p,13.7,f,d,n,f,d,y,6.4,39.15,k,f,f,d,a
p,14.4,s,s,n,f,d,y,6.07,35.46,k,f,f,d,u
p,19.98,s,k,n,f,d,y,5.94,33.78,k,f,f,d,u
p,16.56,s,k,n,f,d,y,5.88,35.45,n,f,f,d,a
p,19.55,s,s,n,f,d,y,6.31,40.38,k,f,f,d,a
p,18.68,s,k,n,f,d,y,5.92,37.25,k,f,f,d,a
p,16.99,s,s,n,f,d,y,5.58,37.33,k,f,f,d,u
p,19.19,f,k,n,f,d,y,6.98,43.25,k,f,f,d,a
p,18.7,s,d,n,f,d,y,6.33,42.97,n,f,f,d,a
p,14.67,f,d,n,f,d,y,6.01,35.96,n,f,f,d,a
p,17.69,s,k,n,f,d,y,6.11,40.11,k,f,f,d,u
p,13.54,s,s,n,f,d,y,5.83,32.78,n,f,f,d,a
p,20.66,f,s,n,f,d,y,6.3,31.57,k,f,f,d,a
p,11.55,f,d,n,f,d,y,5.74,26.06,k,f,f,d,a
p,13.47,f,d,n,f,d,y,4.85,30.77,n,f,f,d,u
p,18.27,f,d,n,f,d,y,6.4,40.91,k,f,f,d,a
p,18.18,s,k,n,f,d,y,6.28,42.75,k,f,f,d,u
p,16.7,f,s,n,f,d,y,5.81,30.2,n,f,f,d,a
p,16.86,s,d,n,f,d,y,6.26,38.76,n,f,f,d,u
p,15.74,f,k,n,f,d,y,5.02,28.73,n,f,f,d,a
p,16.44,s,s,n,f,d,y,6.1,40.15,n,f,f,d,u
p,15.5,s,s,n,f,d,y,6.2,33.37,k,f,f,d,a
p,12.62,f,s,n,f,d,y,4.66,23.16,n,f,f,d,u
p,16.62,f,k,n,f,d,y,6.25,39.87,n,f,f,d,u
p,19.08,f,k,n,f,d,y,6.74,37.56,n,f,f,d,u
p,19.98,f,d,n,f,d,y,6.5,33.94,k,f,f,d,u
p,20.1,s,k,n,f,d,y,6.32,35.9,k,f,f,d,a
p,15.85,s,d,n,f,d,y,6.15,36.68,n,f,f,d,u
p,14.94,s,k,n,f,d,y,5.63,30.74,n,f,f,d,u
p,17.31,f,s,n,f,d,y,6.6,40.89,k,f,f,d,a
p,12.88,s,k,n,f,d,y,5.68,38.26,n,f,f,d,a
p,14.01,s,s,n,f,d,y,5.68,36.37,k,f,f,d,a
p,16.53,s,s,n,f,d,y,6.84,34.94,k,f,f,d,u
p,15.02,f,d,n,f,d,y,6.3,38.59,k,f,f,d,a
p,14.3,s,d,n,f,d,y,5.1,30.4,k,f,f,d,u
p,23.95,s,d,n,f,d,y,6.23,38.15,k,f,f,d,u
p,14.32,f,k,n,f,d,y,5.24,24.66,n,f,f,d,a
p,21.07,s,s,n,f,d,y,6.16,36.26,k,f,f,d,a
p,19.69,f,k,n,f,d,y,7.04,44.84,n,f,f,d,u
p,18.67,f,d,n,f,d,y,6.58,38.66,k,f,f,d,u
p,15.98,s,s,n,f,d,y,5.16,24.06,k,f,f,d,u
p,12.19,s,s,n,f,d,y,5.17,24.36,k,f,f,d,a
p,15.65,s,k,n,f,d,y,6.59,39.3,n,f,f,d,u
p,16.76,s,d,n,f,d,y,6.73,36.35,k,f,f,d,u
p,14.14,f,s,n,f,d,y,5.41,30.81,n,f,f,d,u
p,16.7,s,k,n,f,d,y,5.91,34.76,k,f,f,d,u
p,11.89,f,d,n,f,d,y,5.08,25.04,n,f,f,d,u
p,15.75,f,d,n,f,d,y,5.86,31.32,k,f,f,d,u
p,15.91,s,k,n,f,d,y,6.27,34.2,n,f,f,d,u
p,17.49,f,k,n,f,d,y,6.71,37.51,n,f,f,d,u
p,11.6,s,d,n,f,d,y,5.98,35.24,n,f,f,d,a
p,18.29,f,s,n,f,d,y,6.6,38.87,n,f,f,d,a
p,18.94,s,d,n,f,d,y,6.4,43.74,n,f,f,d,u
p,19.99,s,s,n,f,d,y,6.69,31.42,k,f,f,d,u
p,16.8,s,d,n,f,d,y,5.15,35.59,n,f,f,d,a
p,13.44,f,k,n,f,d,y,4.9,27.29,k,f,f,d,a
p,19.52,s,s,n,f,d,y,5.87,25.14,k,f,f,d,u
p,21.54,f,d,n,f,d,y,7.28,45.48,k,f,f,d,a
p,18.89,f,k,n,f,d,y,5.69,33.03,k,f,f,d,a
p,10.49,s,s,n,f,d,y,5.24,27.75,k,f,f,d,a
p,17.39,s,k,n,f,d,y,5.9,34.1,k,f,f,d,a
p,15.7,s,k,n,f,d,y,5.44,34.07,n,f,f,d,a
p,11.9,f,d,n,f,d,y,5.63,32.1,k,f,f,d,a
p,17.74,f,s,n,f,d,y,6.33,34.29,n,f,f,d,u
p,14.86,s,d,n,f,d,y,5.41,32.67,n,f,f,d,u
p,18.25,s,s,n,f,d,y,6.22,42.07,k,f,f,d,a
p,14.71,f,k,n,f,d,y,5.11,26.64,k,f,f,d,u
p,18.08,s,k,n,f,d,y,7.05,36.56,k,f,f,d,a
p,11.83,f,k,n,f,d,y,5.64,28.68,n,f,f,d,u
p,16.33,f,s,n,f,d,y,6.02,40.2,n,f,f,d,a
p,12.78,f,d,n,f,d,y,5.28,30.4,n,f,f,d,u
p,15.63,f,s,n,f,d,y,5.36,28.96,n,f,f,d,u
p,15.47,s,k,n,f,d,y,5.43,31.52,k,f,f,d,a
p,17.09,s,k,n,f,d,y,6.17,36.05,k,f,f,d,u
p,17.84,s,d,n,f,d,y,6.23,36.4,n,f,f,d,u
p,19.51,s,d,n,f,d,y,5.95,34.88,k,f,f,d,u
p,18.74,s,k,n,f,d,y,5.81,37.4,n,f,f,d,a
p,23.34,s,d,n,f,d,y,7.24,43.96,n,f,f,d,a
p,14.47,s,d,n,f,d,y,4.72,26.95,n,f,f,d,a
p,16.14,f,k,n,f,d,y,6.49,37.22,k,f,f,d,a
p,16.12,f,k,n,f,d,y,5.9,41.59,k,f,f,d,a
p,16.38,s,s,n,f,d,y,6.11,38.05,n,f,f,d,u
p,17.27,s,k,n,f,d,y,7.13,44.93,n,f,f,d,a
p,12.7,s,k,n,f,d,y,4.9,33.86,k,f,f,d,u
p,14.19,s,s,n,f,d,y,4.81,24.02,n,f,f,d,a
p,17.08,f,s,n,f,d,y,5.8,32.52,k,f,f,d,u
p,12.41,s,d,n,f,d,y,4.84,26.52,k,f,f,d,a
p,18.91,s,k,n,f,d,y,7.03,41.9,k,f,f,d,u
p,17.44,f,d,n,f,d,y,7.24,41.17,n,f,f,d,u
p,15.61,s,k,n,f,d,y,5.1,39.86,k,f,f,d,u
p,15.57,s,k,n,f,d,y,6.08,34.44,n,f,f,d,u
p,16.18,f,k,n,f,d,y,6.36,39.01,n,f,f,d,u
p,13.86,f,s,n,f,d,y,5.23,29.06,k,f,f,d,a
p,19.01,f,k,n,f,d,y,5.38,34.43,n,f,f,d,a
p,16.85,f,k,n,f,d,y,6.59,37.43,k,f,f,d,a
p,16.58,s,k,n,f,d,y,6.44,38.33,n,f,f,d,a
p,22.19,s,s,n,f,d,y,6.53,41.23,k,f,f,d,a
p,14.61,s,k,n,f,d,y,5.24,29.3,k,f,f,d,u
p,14.65,f,k,n,f,d,y,6.48,32.36,n,f,f,d,a
p,12.86,s,s,n,f,d,y,5.2,33.18,n,f,f,d,a
p,18.22,f,k,n,f,d,y,7.09,47.71,n,f,f,d,a
p,17.88,s,k,n,f,d,y,6.78,41.97,n,f,f,d,a
p,16.71,f,d,n,f,d,y,6.7,41.68,k,f,f,d,a
p,16.13,f,k,n,f,d,y,6.13,38.39,k,f,f,d,u
p,13.27,s,d,n,f,d,y,5.63,35.09,n,f,f,d,u
p,15.4,f,d,n,f,d,y,5.47,32.14,k,f,f,d,a
p,21.44,s,s,n,f,d,y,6.78,45.78,k,f,f,d,a
p,17.4,s,d,n,f,d,y,5.65,37.6,n,f,f,d,u
p,16.22,s,d,n,f,d,y,5.52,30.53,k,f,f,d,a
p,20.28,s,s,n,f,d,y,6.81,44.82,k,f,f,d,a
p,11.94,f,k,n,f,d,y,4.69,22.66,k,f,f,d,u
p,15.48,f,d,n,f,d,y,5.55,34.3,n,f,f,d,a
p,15.98,f,d,n,f,d,y,5.46,31.09,k,f,f,d,a
p,14.39,f,d,n,f,d,y,5.45,33.63,n,f,f,d,a
p,16.01,s,s,n,f,d,y,5.39,29.71,k,f,f,d,a
p,15.92,s,k,n,f,d,y,5.56,35.68,n,f,f,d,a
p,24.75,s,d,n,f,d,y,7.63,44.14,k,f,f,d,u
p,14.1,f,s,n,f,d,y,5.88,39.38,k,f,f,d,u
p,14.65,f,k,n,f,d,y,5.4,34.38,n,f,f,d,a
p,17.65,s,s,n,f,d,y,6.87,41.7,n,f,f,d,u
p,17.47,f,k,n,f,d,y,5.6,33.21,k,f,f,d,u
p,20.88,s,k,n,f,d,y,6.91,43.87,n,f,f,d,a
p,20.26,s,s,n,f,d,y,6.05,35.0,k,f,f,d,u
p,13.37,f,d,n,f,d,y,5.92,37.93,k,f,f,d,u
p,15.35,f,d,n,f,d,y,6.33,35.54,k,f,f,d,a
p,11.99,f,k,n,f,d,y,4.71,25.14,n,f,f,d,a
p,15.63,f,d,n,f,d,y,6.64,41.05,k,f,f,d,a
p,19.16,f,s,n,f,d,y,7.46,44.87,k,f,f,d,u
p,16.79,f,k,n,f,d,y,6.23,40.8,k,f,f,d,u
p,17.42,s,d,n,f,d,y,6.71,36.43,k,f,f,d,a
p,18.95,s,k,n,f,d,y,5.44,34.32,n,f,f,d,a
p,13.62,f,k,n,f,d,y,4.78,29.96,n,f,f,d,u
p,16.62,f,s,n,f,d,y,5.97,37.37,k,f,f,d,u
p,14.32,f,d,n,f,d,y,5.91,31.75,k,f,f,d,a
p,17.31,f,s,n,f,d,y,6.07,33.57,k,f,f,d,u
p,13.59,s,s,n,f,d,y,4.52,31.48,n,f,f,d,u
p,15.73,f,d,n,f,d,y,5.86,33.54,k,f,f,d,u
p,15.79,s,d,n,f,d,y,5.67,27.18,n,f,f,d,u
p,21.54,f,d,n,f,d,y,6.62,34.35,n,f,f,d,u
p,14.51,s,s,n,f,d,y,6.94,38.08,n,f,f,d,a
p,15.32,f,s,n,f,d,y,5.63,38.15,n,f,f,d,a
p,13.96,s,s,n,f,d,y,5.08,29.55,n,f,f,d,u
p,15.41,f,k,n,f,d,y,5.27,34.41,k,f,f,d,a
p,15.08,s,s,n,f,d,y,5.85,34.4,n,f,f,d,u
p,15.5,s,k,n,f,d,y,5.56,32.04,k,f,f,d,a
p,13.79,s,s,n,f,d,y,4.72,22.81,n,f,f,d,a
p,14.77,f,k,n,f,d,y,6.76,37.82,k,f,f,d,u
p,19.68,s,d,n,f,d,y,7.86,39.11,k,f,f,d,a
p,12.26,f,k,n,f,d,y,5.16,29.17,k,f,f,d,u
p,14.66,s,s,n,f,d,y,6.08,31.36,k,f,f,d,u
p,17.87,s,s,n,f,d,y,6.6,39.1,n,f,f,d,u
p,12.54,f,d,n,f,d,y,5.41,29.86,k,f,f,d,u
p,17.98,s,s,n,f,d,y,6.71,39.7,n,f,f,d,a
p,14.74,f,s,n,f,d,y,5.79,32.21,n,f,f,d,u
p,15.62,f,d,n,f,d,y,5.69,32.15,n,f,f,d,a
p,15.21,s,s,n,f,d,y,6.2,38.65,k,f,f,d,a
p,18.23,f,d,n,f,d,y,5.61,26.15,k,f,f,d,a
p,18.36,s,k,n,f,d,y,6.2,37.3,n,f,f,d,u
p,18.26,s,d,n,f,d,y,5.82,33.5,n,f,f,d,u
p,19.6,s,d,n,f,d,y,6.65,36.84,n,f,f,d,u
p,15.59,f,k,n,f,d,y,6.23,41.76,n,f,f,d,a
p,20.89,f,k,n,f,d,y,7.55,42.62,n,f,f,d,u
p,14.95,s,d,n,f,d,y,6.3,40.2,n,f,f,d,a
p,15.97,s,d,n,f,d,y,5.9,33.68,n,f,f,d,a
p,15.68,f,s,n,f,d,y,6.16,33.83,k,f,f,d,a
p,16.07,s,d,n,f,d,y,6.04,34.52,k,f,f,d,a
p,19.74,f,s,n,f,d,y,6.41,37.85,k,f,f,d,a
p,15.72,s,s,n,f,d,y,5.75,30.56,n,f,f,d,u
p,16.5,f,s,n,f,d,y,6.77,38.94,n,f,f,d,u
p,15.35,s,s,n,f,d,y,5.4,32.62,n,f,f,d,a
p,16.39,s,s,n,f,d,y,6.22,37.48,k,f,f,d,u
p,12.51,f,s,n,f,d,y,5.81,35.5,k,f,f,d,u
p,15.66,s,d,n,f,d,y,6.06,38.51,n,f,f,d,u
p,18.49,s,s,n,f,d,y,6.3,33.09,n,f,f,d,a
p,13.98,s,s,n,f,d,y,5.77,29.77,k,f,f,d,u
p,19.25,f,d,n,f,d,y,7.18,39.44,n,f,f,d,a
p,7.46,s,d,o,f,d,o,4.22,7.63,o,f,f,h,a
p,5.65,s,d,o,f,d,o,3.77,6.55,y,f,f,d,u
p,5.33,s,d,y,f,d,o,4.39,7.33,y,f,f,d,u
p,5.67,s,d,o,f,d,y,3.96,6.68,y,f,f,d,a
p,6.25,s,d,y,f,d,y,4.21,6.13,o,f,f,h,a
p,5.4,s,d,o,f,d,o,3.38,6.18,y,f,f,d,u
p,4.49,s,d,o,f,d,y,2.55,5.08,y,f,f,h,a
p,5.28,s,d,y,f,d,y,3.4,6.42,y,f,f,h,u
p,5.65,s,d,o,f,d,o,3.44,6.8,o,f,f,h,a
p,5.61,s,d,y,f,d,o,3.57,6.18,y,f,f,d,u
p,5.35,s,d,y,f,d,y,3.52,6.13,o,f,f,h,a
p,5.4,s,d,o,f,d,y,3.54,6.94,o,f,f,d,u
p,5.29,s,d,o,f,d,o,2.98,5.94,y,f,f,h,u
p,6.57,s,d,y,f,d,o,3.8,6.46,y,f,f,h,u
p,7.32,s,d,y,f,d,y,4.26,7.06,o,f,f,h,a
p,5.76,s,d,y,f,d,y,3.59,6.06,o,f,f,h,u
p,5.04,s,d,o,f,d,y,2.56,5.63,y,f,f,h,u
p,4.69,s,d,y,f,d,o,3.25,6.73,o,f,f,d,u
p,2.89,s,d,y,f,d,y,1.92,5.56,o,f,f,d,a
p,6.42,s,d,y,f,d,o,4.09,6.42,y,f,f,h,u
p,4.92,s,d,o,f,d,y,3.09,6.09,o,f,f,d,u
p,4.73,s,d,o,f,d,y,3.44,6.47,y,f,f,h,a
p,4.99,s,d,o,f,d,y,3.71,6.32,y,f,f,h,a
p,4.11,s,d,y,f,d,o,4.08,6.33,y,f,f,h,a
p,5.83,s,d,y,f,d,y,3.28,6.48,o,f,f,h,u
p,5.11,s,d,o,f,d,y,2.63,6.03,o,f,f,h,a
p,6.48,s,d,o,f,d,o,3.59,7.31,o,f,f,d,a
p,5.72,s,d,y,f,d,y,3.53,6.46,o,f,f,d,a
p,4.71,s,d,o,f,d,y,2.85,6.41,y,f,f,h,a
p,3.36,s,d,o,f,d,o,3.25,5.84,o,f,f,d,u
p,5.54,s,d,y,f,d,y,3.64,7.01,o,f,f,h,a
p,4.77,s,d,o,f,d,o,3.71,6.67,o,f,f,d,a
p,5.2,s,d,o,f,d,y,3.56,6.65,y,f,f,d,a
p,5.16,s,d,y,f,d,y,4.59,7.55,o,f,f,d,u
p,5.48,s,d,o,f,d,y,3.86,7.26,o,f,f,h,a
p,6.02,s,d,y,f,d,o,3.96,6.76,y,f,f,h,a
p,4.0,s,d,o,f,d,y,2.77,6.05,o,f,f,d,u
p,4.92,s,d,y,f,d,o,2.39,5.78,o,f,f,h,a
p,6.2,s,d,y,f,d,y,3.98,6.9,o,f,f,h,u
p,6.07,s,d,y,f,d,y,2.66,6.34,y,f,f,d,a
p,7.1,s,d,y,f,d,y,3.95,7.13,o,f,f,h,a
p,5.92,s,d,o,f,d,y,3.82,6.7,y,f,f,h,u
p,5.34,s,d,y,f,d,y,2.85,6.06,o,f,f,h,a
p,5.69,s,d,y,f,d,y,3.81,6.79,o,f,f,h,a
p,5.37,s,d,o,f,d,o,3.92,6.52,y,f,f,h,a
p,6.66,s,d,y,f,d,o,3.36,6.65,y,f,f,h,u
p,5.15,s,d,y,f,d,y,2.89,6.62,y,f,f,d,a
p,5.29,s,d,o,f,d,y,3.39,6.03,y,f,f,d,a
p,5.48,s,d,o,f,d,y,2.94,6.11,y,f,f,h,u
p,6.28,s,d,y,f,d,y,4.02,7.02,o,f,f,d,a
p,5.65,s,d,y,f,d,o,3.56,6.7,o,f,f,h,u
p,6.06,s,d,y,f,d,o,3.29,6.48,o,f,f,h,a
p,5.81,s,d,y,f,d,y,3.38,6.52,y,f,f,d,u
p,6.43,s,d,o,f,d,y,3.52,6.49,y,f,f,h,a
p,6.81,s,d,o,f,d,y,4.14,6.93,o,f,f,h,u
p,6.2,s,d,o,f,d,o,3.89,6.67,y,f,f,d,a
p,5.13,s,d,o,f,d,y,3.95,6.73,o,f,f,h,a
p,3.62,s,d,y,f,d,o,3.54,5.75,o,f,f,d,a
p,4.16,s,d,o,f,d,y,2.82,5.35,y,f,f,d,u
p,4.59,s,d,y,f,d,o,3.78,6.98,y,f,f,d,a
p,6.54,s,d,o,f,d,o,3.19,6.17,y,f,f,d,u
p,7.02,s,d,y,f,d,y,3.73,7.28,y,f,f,h,u
p,6.02,s,d,o,f,d,o,3.9,6.82,y,f,f,d,a
p,5.41,s,d,y,f,d,o,3.01,6.01,o,f,f,h,a
p,6.29,s,d,o,f,d,o,3.55,6.27,y,f,f,h,a
p,5.94,s,d,o,f,d,y,3.94,6.45,o,f,f,d,u
p,5.17,s,d,y,f,d,o,2.98,6.3,o,f,f,h,a
p,5.72,s,d,y,f,d,o,3.61,6.54,o,f,f,h,a
p,5.78,s,d,o,f,d,o,3.76,6.92,o,f,f,d,u
p,4.89,s,d,y,f,d,y,2.77,6.41,o,f,f,h,a
p,5.88,s,d,o,f,d,y,3.05,6.51,o,f,f,d,u
p,4.66,s,d,o,f,d,y,3.08,6.12,y,f,f,h,a
p,5.08,s,d,y,f,d,o,3.04,6.3,o,f,f,h,a
p,7.28,s,d,o,f,d,y,3.82,7.33,o,f,f,d,u
p,5.37,s,d,o,f,d,y,2.94,6.37,y,f,f,h,u
p,4.86,s,d,y,f,d,o,4.26,6.94,o,f,f,d,u
p,4.6,s,d,y,f,d,o,2.79,6.09,y,f,f,h,a
p,3.63,s,d,y,f,d,y,3.62,5.46,o,f,f,d,a
p,5.91,s,d,y,f,d,y,3.8,6.37,o,f,f,h,u
p,6.12,s,d,o,f,d,o,3.42,6.55,y,f,f,d,u
p,6.54,s,d,o,f,d,y,4.46,7.21,o,f,f,d,a
p,5.09,s,d,y,f,d,o,3.73,7.11,o,f,f,d,u
p,5.56,s,d,y,f,d,y,2.98,6.92,o,f,f,h,u
p,5.11,s,d,o,f,d,y,2.61,5.74,y,f,f,d,a
p,5.62,s,d,y,f,d,y,3.23,6.71,y,f,f,h,u
p,4.43,s,d,o,f,d,o,3.38,5.81,y,f,f,h,a
p,7.27,s,d,y,f,d,o,4.08,6.93,y,f,f,h,u
p,6.27,s,d,o,f,d,o,3.46,7.13,y,f,f,d,a
p,5.03,s,d,o,f,d,o,3.11,5.59,y,f,f,d,u
p,6.3,s,d,y,f,d,o,4.56,6.84,o,f,f,d,u
p,6.4,s,d,y,f,d,y,4.65,7.22,o,f,f,d,a
p,4.2,s,d,o,f,d,y,2.8,5.45,y,f,f,h,a
p,3.78,s,d,y,f,d,o,3.09,5.77,y,f,f,d,a
p,7.0,s,d,o,f,d,o,3.75,7.13,y,f,f,d,a
p,5.37,s,d,y,f,d,y,3.77,6.6,o,f,f,d,u
p,5.3,s,d,o,f,d,y,3.63,6.02,y,f,f,d,a
p,6.05,s,d,y,f,d,y,3.92,6.34,o,f,f,h,a
p,4.38,s,d,y,f,d,y,2.88,5.72,y,f,f,h,u
p,4.52,s,d,o,f,d,o,4.35,7.02,y,f,f,d,a
p,5.32,s,d,y,f,d,y,2.98,6.06,o,f,f,d,u
p,6.5,s,d,y,f,d,y,3.88,7.4,y,f,f,h,a
p,6.56,s,d,o,f,d,o,4.19,7.26,y,f,f,d,a
p,6.73,s,d,y,f,d,y,3.95,6.93,y,f,f,h,a
p,4.88,s,d,o,f,d,o,3.6,6.1,y,f,f,h,a
p,5.07,s,d,y,f,d,y,3.19,6.5,y,f,f,h,a
p,5.76,s,d,y,f,d,o,3.71,6.43,y,f,f,h,u
p,6.65,s,d,o,f,d,y,3.94,7.23,y,f,f,h,a
p,4.68,s,d,o,f,d,y,3.23,6.58,y,f,f,d,u
p,5.07,s,d,y,f,d,o,2.75,6.76,y,f,f,d,u
p,5.18,s,d,y,f,d,o,2.89,6.29,y,f,f,h,a
p,5.49,s,d,o,f,d,o,3.34,5.76,o,f,f,d,a
p,5.21,s,d,o,f,d,o,2.93,6.4,o,f,f,d,u
p,5.03,s,d,y,f,d,y,3.03,6.56,o,f,f,h,u
p,5.17,s,d,o,f,d,o,2.57,6.21,y,f,f,h,u
