trackName,artistName,msPlayed,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature
Tujh Mein Rab Dikhta Hai,Roop Kumar Rathod,350734,filmi,0.56,0.604,8,-8.732,1,0.0866,0.315,1.12E-06,0.176,0.75,84.784,audio_features,281574,4
Tujhe Bhula Diya,Mohit Chauhan,1471345,filmi,0.644,0.423,11,-8.702,0,0.0324,0.464,0,0.11,0.509,131.903,audio_features,279429,4
Tujhe Sochta Hoon,Pritam,508530,filmi,0.579,0.712,0,-6.119,0,0.0308,0.259,0.000253,0.18,0.486,80.998,audio_features,313933,4
Tujhko Jo Paaya,Pritam,402559,filmi,0.598,0.236,9,-9.733,1,0.0363,0.845,0,0.109,0.413,149.839,audio_features,184827,4
Tum Hi Ho Bandhu,Neeraj Shridhar,3930,,,,,,,,,,,,,,0,
"Tum Hi Ho Bandhu (From ""Cocktail"")",Neeraj Shridhar,101793,,,,,,,,,,,,,,0,
Tum Ho,Mohit Chauhan,40760,filmi,0.356,0.47,5,-8.929,1,0.0278,0.518,1.00E-05,0.0807,0.167,93.895,audio_features,316500,4
Tum Ho Mera Pyar,KK,1224504,filmi,0.56,0.702,1,-9.343,0,0.0366,0.173,0,0.125,0.562,149.934,audio_features,305500,4
Tum Mile,Pritam,740870,filmi,0.271,0.726,7,-6.504,1,0.0527,0.586,0,0.353,0.532,87.425,audio_features,277500,4
Tum Tak,A.R. Rahman,304241,filmi,0.72,0.621,2,-9.773,1,0.0491,0.676,0,0.0679,0.566,114.987,audio_features,304467,4
Tumbling Dice,The Rolling Stones,5913895,album rock,0.615,0.91,11,-4.248,1,0.0347,0.5,0.511,0.281,0.77,111.013,audio_features,226333,4
Tumhi Dekho Naa,Shankar-Ehsaan-Loy,349915,filmi,0.525,0.448,2,-10.365,0,0.0391,0.572,1.51E-05,0.107,0.356,81.131,audio_features,347453,4
Tumse Hi Tumse,Shekhar Ravjiani,21815,filmi,0.7,0.526,0,-6.246,1,0.0355,0.0981,0.471,0.102,0.774,92.015,audio_features,261559,4
Tumse Milke Dil Ka,Sonu Nigam,1800471,filmi,0.853,0.745,9,-8.636,0,0.109,0.0642,1.87E-06,0.0274,0.882,107.985,audio_features,359253,4
Turn Down for What,DJ Snake,2222,edm,0.818,0.799,1,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014,audio_features,213733,4
Turn It Up,24Herbs,263,cantopop,0.753,0.56,7,-8.015,1,0.0445,0.0103,0,0.109,0.223,136.01,audio_features,281933,4
Turn It Up,Oh The Larceny,197401,bossbeat,0.601,0.82,7,-5.19,1,0.0474,0.000257,0.000266,0.0825,0.735,144.979,audio_features,197401,4
Turn The Light,Karen O,199320,new jersey indie,0.752,0.462,4,-10.538,0,0.0519,0.0454,0.000954,0.091,0.845,101.999,audio_features,199320,4
Turning Page,Sydney Rose,4652172,gen z singer-songwriter,0.404,0.0182,2,-20.969,1,0.0414,0.964,0.00037,0.108,0.114,109.107,audio_features,218452,4
Twilight,GRAVECHILL,348136,chill phonk,0.889,0.884,4,-4.323,1,0.0379,0.0111,0.804,0.0999,0.789,124.003,audio_features,116129,4
Twilight,steezy prime,268800,lo-fi study,0.815,0.0403,4,-19.204,1,0.0678,0.958,0.922,0.11,0.383,100.005,audio_features,134400,4
"Twist (From ""Love Aaj Kal"")",Neeraj Shridhar,126260,,,,,,,,,,,,,,0,
Twist Kamariya,Harshdeep Kaur,79627,,,,,,,,,,,,,,0,
U-Bet - Original,Dubsection,7533,,0.764,0.431,9,-16.07,1,0.0713,0.000761,0.798,0.0476,0.37,119.995,audio_features,388000,4
U.P Wala Thumka,Sonu Nigam,6668,filmi,0.798,0.931,8,-7.695,1,0.0745,0.57,0,0.576,0.89,120.178,audio_features,295960,4
UNCOVERED KILLER,Mista Playa,134889,drift phonk,0.783,0.864,11,-4.937,1,0.116,0.00138,0.00457,0.0998,0.801,119.976,audio_features,136349,4
Ucha Lamba Kad,Anand Raj Anand,7782,filmi,0.716,0.832,10,-6.131,1,0.062,0.0189,1.17E-06,0.305,0.742,89.982,audio_features,279373,4
Udd Gaye,Ritviz,335109,desi hip hop,0.595,0.817,11,-6.187,0,0.0474,0.000712,0.0386,0.142,0.483,144.961,audio_features,180414,4
Uff Teri Adaa,Shankar Mahadevan,714,filmi,0.647,0.792,2,-9.815,1,0.0373,0.00536,5.82E-05,0.054,0.306,132.032,audio_features,304089,4
Ultimately,Dream Easy Collective,9500,,0.734,0.22,5,-17.295,1,0.226,0.896,0,0.339,0.625,106.977,audio_features,142028,4
Uma Thurman,Fall Out Boy,226728,emo,0.623,0.962,4,-2.616,0,0.0895,0.103,0.000174,0.264,0.676,149.963,audio_features,211573,4
Umbrella,Ember Island,8031,swedish electropop,0.349,0.446,1,-11.327,1,0.0522,0.827,0.00722,0.0808,0.141,79.338,audio_features,237794,4
Umbrella (with Marnik),Hard Lights,1080560,,0.704,0.86,10,-5.316,1,0.13,0.364,2.39E-06,0.486,0.512,100.099,audio_features,180427,4
Unbearably White,Vampire Weekend,280200,baroque pop,0.531,0.422,10,-7.081,1,0.0571,0.219,0.0198,0.0608,0.579,188.056,audio_features,280200,4
Unbelievable,Why Don't We,910435,boy band,0.532,0.66,7,-7.138,1,0.0825,0.105,0.000222,0.0996,0.676,130.013,audio_features,189385,4
Unbelievers,Vampire Weekend,202666,baroque pop,0.644,0.811,11,-7.774,1,0.0517,0.149,0.000473,0.17,0.817,154.909,audio_features,202667,4
Unchained,Blasterjaxx,156290,big room,0.567,0.963,9,-4.464,1,0.0403,0.0101,0.35,0.387,0.087,129.999,audio_features,160615,4
Under Pressure,PROMI5E,71461,,0.682,0.907,5,-5.131,0,0.0475,0.00123,0.401,0.217,0.483,128.06,audio_features,153333,4
Under The Influence,Chris Brown,1363044,r&b,0.733,0.69,9,-5.529,0,0.0427,0.0635,1.18E-06,0.105,0.31,116.992,audio_features,184613,4
Under the Canopy,Corey J. Beats,303574,lo-fi sleep,0.381,0.0422,1,-19.981,0,0.0297,0.958,0.942,0.0929,0.0388,94.315,audio_features,151787,4
Under the Influence (Sped Up) - Your Body Language Speaks to Me,Hiko,154864,sped up,0.716,0.665,5,-5.874,1,0.0313,0.251,0.000186,0.254,0.5,87.557,audio_features,123815,4
Underwater,GOLDHOUSE,199848,pop edm,0.651,0.708,7,-7.477,1,0.0491,0.0756,1.08E-05,0.42,0.448,122.057,audio_features,200656,4
Unfading,Misc.Inc,162406,lo-fi beats,0.677,0.467,6,-12.789,0,0.034,0.582,0.918,0.0945,0.337,133.025,audio_features,162406,4
Unfair,The Neighbourhood,440643,modern alternative rock,0.477,0.572,8,-7.328,1,0.0319,0.00708,0.784,0.144,0.0414,194.033,audio_features,146867,4
Unfamiliar,Seeb,1775878,pop dance,0.59,0.677,0,-5.395,1,0.0577,0.00882,0.000147,0.157,0.304,184.573,audio_features,174811,4
Unforgettable,French Montana,226369,hip hop,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,audio_features,233902,4
Unholy (feat. Kim Petras),Sam Smith,1987829,pop,0.714,0.472,2,-7.375,1,0.0864,0.013,4.51E-06,0.266,0.238,131.121,audio_features,156943,4
Unholy (feat. Kim Petras) - ACRAZE Remix,Sam Smith,3553,pop,0.743,0.893,1,-5.261,1,0.129,0.00284,0.000369,0.113,0.369,130.072,audio_features,176500,4
Unholy - Slowed + Reverb,DJ Skeeball,69312,,0.597,0.363,8,-14,1,0.0291,0.427,0.000416,0.35,0.412,92.608,audio_features,220880,4
Unknown Track,Unknown Artist,24792290,,0.798,0.755,10,-13.589,0,0.0446,0.00877,0.876,0.109,0.319,127.012,audio_features,475559,4
Unlearn (with Gracie Abrams),benny blanco,1765907,pop,0.429,0.214,1,-12.261,1,0.242,0.897,0,0.105,0.189,77.849,audio_features,155361,4
Unrelated,nodisco.,796422,hopebeat,0.764,0.561,8,-8.242,1,0.0384,0.205,2.74E-05,0.694,0.712,130.024,audio_features,199125,4
Unrequited Love (& other clichés),Breakup Shoes,1144048,tempe indie,0.385,0.468,4,-9.588,1,0.0251,0.291,0.0293,0.0892,0.248,81.331,audio_features,286012,3
Unsaid,Ruel,226913,alt z,0.532,0.433,11,-6.964,1,0.0933,0.385,0,0.355,0.267,77.04,audio_features,227040,4
Unseen two,RADWIMPS,534836,j-pop,0.389,0.0884,5,-19.165,1,0.101,0.925,0.456,0.134,0.0392,162.308,audio_features,53360,3
Unspoken Words,Jordy Chandra,120000,anime lo-fi,0.386,0.202,9,-16.954,0,0.0349,0.887,0.494,0.0915,0.053,82.642,audio_features,120000,5
Unstable (feat. The Kid LAROI),Justin Bieber,158322,canadian pop,0.495,0.333,4,-10.109,0,0.0288,0.737,0,0.112,0.37,99.757,audio_features,158324,4
Until Forever,Yasumu,127760,lo-fi study,0.638,0.124,10,-20.872,0,0.0725,0.881,0.904,0.208,0.185,90.008,audio_features,127944,4
Until I Found You,Stephen Sanchez,64160505,gen z singer-songwriter,0.551,0.55,10,-5.339,1,0.0286,0.777,0,0.202,0.342,101.19,audio_features,176440,3
Until I Found You (Sped Up) - Heaven When I Held You Again How Could We Ever Just Be Friends,Hiko,4180,sped up,0.464,0.596,3,-6.721,1,0.0302,0.599,0.00196,0.248,0.464,139.861,audio_features,123429,3
Until I Found You - Girl Version,Ayradel,12749,,0.401,0.111,3,-17.528,1,0.037,0.979,0.00345,0.13,0.378,182.876,audio_features,194659,3
Until I Found You - Piano Version,Stephen Sanchez,713287,gen z singer-songwriter,0.603,0.148,7,-10.449,1,0.0279,0.927,0,0.101,0.228,95.451,audio_features,184895,3
Until We Meet Again,Peak Twilight,189250,lo-fi study,0.801,0.122,5,-14.517,0,0.0443,0.907,0.929,0.102,0.147,75.025,audio_features,189250,4
Untitled (For Now),Oliver Daldry,201800,indie anthem-folk,0.564,0.303,2,-7.268,1,0.0304,0.325,3.87E-05,0.11,0.229,90.037,audio_features,201800,4
Unusual changes of two,RADWIMPS,1800920,j-pop,0.606,0.812,7,-5.543,1,0.0314,0.000399,0.686,0.152,0.855,134.121,audio_features,156747,4
Upavaasa,Sonu Nigam,4451,,,,,,,,,,,,,,0,
Upside Down (feat. Charlie Puth),JVKE,1156676,modern indie pop,0.816,0.444,2,-9.635,1,0.0546,0.284,0.0243,0.225,0.566,120.022,audio_features,116000,4
Us,Clara Mae,176907,alt z,0.573,0.584,4,-6.574,1,0.047,0.315,1.19E-06,0.109,0.0805,114.841,audio_features,177069,4
Used To Know Me,Charli XCX,145840,art pop,0.711,0.931,1,-4.042,1,0.0323,0.0914,4.41E-05,0.0892,0.775,118.009,audio_features,145840,4
Used to Be,AJ Mitchell,2153742,alt z,0.471,0.474,5,-6.355,1,0.0382,0.723,0,0.0964,0.262,120.656,audio_features,174793,4
"Usotsuki (From ""A Whisker Away"")",Akano,4767170,,,,,,,,,,,,,,0,
Utopia,Austra,243003,art pop,0.709,0.475,6,-7.067,1,0.031,0.00513,0.579,0.115,0.389,124.987,audio_features,243004,4
VILLAIN,K/DA,167207,k-pop girl group,0.653,0.634,5,-5.875,0,0.0391,0.0232,0,0.0908,0.306,160.013,audio_features,199125,4
VVS,mal sounds,288375,,0.547,0.412,2,-11.406,0,0.0355,0.0219,0.0593,0.0831,0.353,145.98,audio_features,200548,4
Vagabond,Wolfmother,10278726,alternative rock,0.494,0.74,2,-6.646,1,0.0678,0.457,0.368,0.37,0.337,100.983,audio_features,230227,4
Valentine,Luna Delirious,521356,scottish indie,0.361,0.231,4,-9.684,0,0.0375,0.924,0,0.17,0.359,167.544,audio_features,130339,4
Valentine's Mashup 2019,Amrita Singh,49613,,0.595,0.61,7,-6.887,0,0.0499,0.332,2.14E-06,0.0628,0.314,97.974,audio_features,212522,4
Valley of the Hills,Sanjoy,2419695,desi pop,0.591,0.559,3,-4.139,0,0.0536,0.182,0,0.146,0.347,104.612,audio_features,149717,4
Vampire on My Fridge,Low Roar,1959508,icelandic indie,0.438,0.509,0,-10.368,1,0.0351,0.0789,0.0239,0.119,0.0363,140.065,audio_features,390747,4
Vangeles,Slow Motion Centerfold,226174,,0.656,0.423,0,-8.639,1,0.0247,0.333,0,0.129,0.335,104.009,audio_features,226282,4
Vele,Vishal-Shekhar,230546,filmi,0.833,0.754,2,-7.555,1,0.0513,0.0166,0,0.246,0.65,108.001,audio_features,230547,4
Verdiales,Marco Marin,74199,shanty,0.613,0.612,10,-6.074,1,0.0599,0.526,0.000482,0.129,0.913,80.018,audio_features,86280,1
Veronica,Leah Kate,1566224,alt z,0.876,0.786,0,-4.518,0,0.081,0.373,0.00545,0.145,0.889,109.986,audio_features,156163,4
Version Of Me,Sasha Alex Sloan,364132,alt z,0.699,0.493,11,-10.386,1,0.0699,0.537,0,0.258,0.08,94.99,audio_features,181971,4
Vibez,ZAYN,163286,pop,0.643,0.671,7,-7.45,1,0.0842,0.241,0.0178,0.12,0.297,96.924,audio_features,163347,4
Villain,Julia Wolf,2554458,alt z,0.731,0.59,2,-7.191,1,0.108,0.473,3.39E-05,0.107,0.569,161.072,audio_features,176132,4
Violent Games,POLIÇA,35507,indietronica,0.476,0.853,9,-7.64,0,0.114,0.0118,0.107,0.114,0.67,149.982,audio_features,252360,4
Violet,Connor Price,2043731,singer-songwriter pop,0.924,0.716,8,-7.158,0,0.0541,0.0177,1.15E-06,0.128,0.48,119.973,audio_features,122880,4
Violets,Josh Golden,6244831,la pop,0.57,0.63,9,-6.151,0,0.0715,0.627,0,0.464,0.536,95.1,audio_features,115263,4
Violin,Grooving Gecko,80862,,0.556,0.494,7,-10.52,0,0.0592,0.981,0.891,0.0759,0.749,129.713,audio_features,82000,3
Virginia Interlude,iamjakehill,88269,sad rap,0.222,0.054,6,-27.712,1,0.0441,0.989,0.957,0.114,0.0352,54.693,audio_features,88269,4
Virtue,Misc.Inc,178666,lo-fi beats,0.558,0.328,9,-13.802,0,0.0376,0.835,0.583,0.109,0.116,89.987,audio_features,178667,4
Visit to Hida,RADWIMPS,969488,j-pop,0.76,0.0705,9,-13.932,1,0.0623,0.992,0.726,0.116,0.542,143.036,audio_features,92493,3
Viva La Vida,Coldplay,157987,permanent wave,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23E-06,0.109,0.417,138.015,audio_features,242373,4
Viva La Vida,Shalom Margaret,1662450,slowed and reverb,0.319,0.203,10,-11.362,1,0.0321,0.871,0,0.0811,0.287,97.946,audio_features,200819,4
"Vivaldi: The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto",Antonio Vivaldi,18038,baroque,0.359,0.448,7,-13.081,1,0.0344,0.966,0.818,0.163,0.749,135.579,audio_features,186040,3
Vivre Ma Vie,Amel Bent,17165,french pop,0.59,0.577,8,-6.817,1,0.0395,0.785,0,0.107,0.276,98.05,audio_features,214693,4
Vogel Im Kafig,Hiroyuki Sawano,27674,anime score,0.109,0.335,9,-12.749,0,0.0353,0.386,0.91,0.0992,0.0397,75.475,audio_features,380053,4
Voices,Tusse,184000,swedish pop,0.503,0.759,10,-5.222,0,0.0423,0.00237,1.06E-06,0.13,0.396,90.015,audio_features,184000,4
Voices of the Chord,Hiroyuki Sawano,16845,anime score,0.486,0.403,4,-8.345,0,0.0296,0.203,0.00154,0.0677,0.16,141.85,audio_features,182173,4
Void,The Neighbourhood,203571,modern alternative rock,0.534,0.582,5,-7.912,1,0.0401,0.047,0.0328,0.0883,0.346,84.183,audio_features,203667,4
Volcano - Four Tet Instrumental,Antipop Consortium,9210,abstract hip hop,0.606,0.896,7,-6.456,0,0.0452,0.692,0.13,0.705,0.542,100.017,audio_features,283747,4
Voyeur Girl,Stephen,2143955,la pop,0.598,0.262,8,-10.505,0,0.153,0.797,0.00135,0.174,0.141,100.281,audio_features,169200,4
W.I.T.C.H,Felix Pong,3974,,0.151,0.235,5,-14.855,0,0.0309,0.432,0.804,0.137,0.0532,87.504,audio_features,173621,5
W.I.T.C.H.,Devon Cole,7359670,singer-songwriter pop,0.868,0.66,7,-3.834,1,0.0526,0.104,0,0.0755,0.963,121.925,audio_features,132133,4
WAP (feat. Megan Thee Stallion),Cardi B,10855,pop,0.935,0.454,1,-7.509,1,0.375,0.0194,0,0.0824,0.357,133.073,audio_features,187541,4
WARNING - Sped Up,MC ORSEN,108671,drift phonk,0.768,0.858,8,-4.629,1,0.0767,0.0144,0.861,0.0829,0.522,143.56,audio_features,108672,4
WE ROLLIN,Shubh,299129,punjabi hip hop,0.82,0.504,4,-9.113,0,0.141,0.261,7.00E-06,0.104,0.275,85.016,audio_features,199206,4
WET,Brevis,1506866,traprun,0.814,0.647,1,-6.213,1,0.129,0.358,0.00468,0.146,0.539,94.978,audio_features,145909,4
WHAT WOULD YOU DO? (feat. Pink Sweat$),HONNE,4065815,uk pop,0.871,0.513,7,-8.516,0,0.101,0.093,0.00302,0.352,0.647,111.976,audio_features,192467,4
WHATDOYOUNEED!,Ctrlgang,96511,,0.702,0.961,1,-1.095,1,0.0775,0.0923,0,0.048,0.758,160.026,audio_features,96750,3
WHO DO U LOVE?,Monsta X,188980,k-pop,0.782,0.637,10,-5.63,0,0.264,0.28,0,0.114,0.389,101.989,audio_features,189035,4
WHOSE LOVE (feat. Tempest),Naomi Wild,209947,indie electropop,0.716,0.535,0,-7.656,1,0.0432,0.344,1.85E-05,0.123,0.337,124.011,audio_features,210758,4
WHY,NF,149210,hip hop,0.741,0.827,10,-6.343,0,0.549,0.451,0,0.292,0.418,158.317,audio_features,187933,4
WITHOUT A HEAD,SPURIA,186057,aggressive phonk,0.578,0.998,0,3.01,1,0.155,0.103,0.842,0.41,0.547,102.48,audio_features,120163,4
WITHOUT YOU,The Kid LAROI,322589,australian hip hop,0.662,0.413,0,-7.357,1,0.0299,0.213,0,0.134,0.467,93.005,audio_features,161385,4
WITHOUT YOU (with Miley Cyrus),The Kid LAROI,186849,australian hip hop,0.655,0.469,0,-6.257,1,0.0292,0.173,0,0.0956,0.467,92.56,audio_features,161385,4
WORTH NOTHING,TWISTED,391961,meme,0.604,0.601,2,-7.887,0,0.0628,0.15,0.000579,0.168,0.156,139.88,audio_features,164629,4
WTF,Sasha Alex Sloan,27597,alt z,0.63,0.781,1,-7.819,1,0.0406,0.152,0.000247,0.289,0.188,100.052,audio_features,182773,4
WYD Now?,Sadie Jean,289332,alt z,0.378,0.334,1,-10.993,1,0.304,0.776,0,0.115,0.496,181.296,audio_features,144667,4
Wait,Flo Rida,10562,dance pop,0.82,0.731,2,-2.343,1,0.0443,0.0139,0,0.0805,0.602,120.013,audio_features,123135,4
Wait,M83,686194,french shoegaze,0.437,0.229,2,-10.514,1,0.0308,0.221,0.0599,0.0935,0.0754,147.911,audio_features,343253,4
Waited,TRACES,166567,,0.506,0.579,1,-6.779,1,0.0683,0.779,0,0.148,0.283,85.295,audio_features,166762,4
Waiting,Vicetone,69239,edm,0.651,0.7,1,-4.264,0,0.0318,0.352,0,0.061,0.214,104.964,audio_features,205714,4
Waiting,WILLIS,898113,alabama indie,0.764,0.524,0,-7.451,0,0.0348,0.203,0.0683,0.129,0.916,122.004,audio_features,157294,4
Waiting (10 Years),Low Roar,488234,icelandic indie,0.587,0.489,7,-12.757,1,0.0922,0.641,0.254,0.115,0.228,155.039,audio_features,244838,3
Waiting For Love,Avicii,1414576,edm,0.579,0.736,6,-3.863,0,0.0527,0.31,0,0.198,0.613,127.999,audio_features,230613,4
Waiting for the End,Linkin Park,214212,alternative metal,0.487,0.961,4,-4.139,1,0.132,0.0415,1.15E-06,0.553,0.323,170.005,audio_features,231680,4
Waiting for the Stars (feat. David Shaw),Vitalic,232833,electroclash,0.687,0.678,9,-7.134,0,0.181,0.00204,0.0929,0.363,0.747,115.979,audio_features,232833,4
Wake Me Up Before You Go-Go,Wham!,5979227,new romantic,0.62,0.573,0,-11.893,1,0.0423,0.271,0,0.0607,0.897,81.548,audio_features,231333,4
Wake Me Up In Paris,Anthony Keyrouz,136853,arab electronic,0.71,0.816,11,-4.516,0,0.186,0.0573,4.87E-06,0.176,0.363,131.001,audio_features,136947,4
Wake Up,EDEN,328640,indie poptimism,0.387,0.374,0,-6.743,1,0.0332,0.881,0,0.851,0.393,116.661,audio_features,279828,3
Wake Up! Wake Up!,Everyday Sunday,48119,christian alternative rock,0.511,0.847,1,-3.743,1,0.0339,0.000108,0,0.107,0.811,151.939,audio_features,169253,4
"Wake Up, You're Dreaming",Notaker,190852,,0.59,0.529,6,-7.878,0,0.0349,0.0181,0.794,0.129,0.0675,104.045,audio_features,258647,4
Walcott,Vampire Weekend,443200,baroque pop,0.398,0.56,5,-5.448,1,0.0312,0.512,0.0151,0.224,0.59,160.71,audio_features,221600,4
Walk,Girls In Hawaii,218973,belgian indie,0.883,0.573,0,-8.189,1,0.038,0.0528,0.838,0.111,0.968,125.026,audio_features,218973,4
Walk Away,High School Musical Cast,3956,post-teen pop,0.685,0.787,8,-3.696,1,0.0348,0.429,0.0888,0.223,0.624,97.995,audio_features,228027,4
Walk On Water (feat. Beyoncé),Eminem,38956,detroit hip hop,0.483,0.439,9,-10.212,0,0.238,0.805,0,0.637,0.618,81.986,audio_features,303640,4
Walk Out,Khutko,153506,lo-fi jazzhop,0.829,0.24,6,-13.585,0,0.203,0.716,0.903,0.177,0.517,77.028,audio_features,153506,4
Walked Through Hell,Anson Seabra,4581309,alt z,0.508,0.404,10,-11.092,1,0.0788,0.664,0,0.104,0.129,81.713,audio_features,216865,4
Walking In The Air,AURORA,209053,art pop,0.38,0.138,9,-11.135,0,0.0356,0.761,0.00086,0.108,0.054,91.262,audio_features,209053,4
Walking On The Sky,Dimension 32,295178,lo-fi sleep,0.504,0.103,4,-17.153,0,0.0332,0.99,0.932,0.105,0.115,65.011,audio_features,147590,4
Walking The Wire,Imagine Dragons,187526,modern rock,0.54,0.761,4,-5.339,1,0.0372,0.0163,0,0.0941,0.147,100.008,audio_features,232907,4
"Waltz No. 19 in A minor, Op. posth.",Frédéric Chopin,132561,classical,0.32,0.0261,9,-37.242,0,0.0416,0.984,0.928,0.0749,0.147,69.279,audio_features,132667,4
"Waltz in A flat major, Op.39 No. 15",Johannes Brahms,330375,classical,0.387,0.00906,8,-34.559,1,0.0455,0.996,0.889,0.0985,0.133,67.855,audio_features,94333,3
Waltz of the Flowers,Pyotr Ilyich Tchaikovsky,6380315,classical,0.149,0.128,2,-20.459,1,0.0462,0.944,0.928,0.0703,0.113,47.362,audio_features,415813,3
Wanderer,Kainbeats,140000,anime lo-fi,0.557,0.0703,2,-26.509,0,0.0363,0.932,0.87,0.0912,0.0397,131.98,audio_features,140000,4
Wanna Be Her,june,4034677,,0.731,0.821,8,-5.791,1,0.0389,0.0447,8.51E-05,0.107,0.83,131.932,audio_features,186080,4
Wanna Be Missed,Hayley Kiyoko,2736031,alt z,0.588,0.653,9,-5.645,0,0.0373,0.127,0,0.423,0.18,104.897,audio_features,195773,3
Wanna Be That Song,Brett Eldredge,6915,contemporary country,0.518,0.686,9,-4.911,1,0.0313,0.114,0,0.114,0.334,144.065,audio_features,236227,4
Wannabe,why mona,10306834,la pop,0.578,0.724,6,-7.02,0,0.0865,0.192,2.38E-05,0.235,0.465,169.827,audio_features,217412,4
Wannabe - Sped Up Version,why mona,73878220,la pop,0.669,0.782,5,-6.827,0,0.105,0.317,0.000355,0.466,0.342,92.528,audio_features,191892,4
Want U Around (feat. Ruel),Omar Apollo,742714,bedroom pop,0.571,0.443,0,-6.76,1,0.0451,0.3,6.95E-06,0.101,0.621,143.923,audio_features,247720,3
War With Heaven,keshi,194831,chill r&b,0.622,0.671,5,-6.426,1,0.026,0.014,0,0.304,0.572,84.996,audio_features,193373,4
War Zone,Unknown Brain,3567398,gaming edm,0.372,0.835,10,-4.049,0,0.264,0.156,0.000369,0.0973,0.463,80.014,audio_features,183008,4
Warm Glow,Hippo Campus,4988048,minneapolis indie,0.445,0.446,9,-8.87,1,0.0286,0.324,0.119,0.106,0.0384,92.463,audio_features,358870,4
Warriors,Asketa & Natan Chaim,22159,,0.773,0.974,2,-2.982,1,0.183,0.0743,1.17E-05,0.145,0.441,105.02,audio_features,228571,4
Warriors,League of Legends,204586,speedrun,0.14,0.478,1,-10.145,0,0.0484,0.1,0.000112,0.105,0.0412,185.121,audio_features,204587,3
Waste My Time,The Crystal Casino Band,2930392,,0.591,0.721,1,-6.487,1,0.0335,0.00123,0.000386,0.097,0.316,119.97,audio_features,193500,4
Waste of Emotion,ELIO,3579980,alt z,0.698,0.725,2,-7.403,1,0.0431,0.0127,0.122,0.288,0.0765,104.99,audio_features,177772,4
Wasted,Haiden,150880,singer-songwriter pop,0.758,0.574,7,-8.049,1,0.0436,0.103,1.14E-05,0.229,0.527,121.374,audio_features,148730,4
"Wasteland, Baby!",Hozier,3661436,irish singer-songwriter,0.427,0.407,2,-9.665,1,0.0382,0.612,0.386,0.109,0.244,168.844,audio_features,266467,4
Wastelands,Linkin Park,163217,alternative metal,0.44,0.993,2,-3.481,0,0.184,0.0104,0,0.964,0.614,169.77,audio_features,195893,4
Watashi de Aritai,Momoka Kisaki,156287,,0.643,0.46,10,-4.502,1,0.0347,0.227,0,0.0916,0.679,150.045,audio_features,156400,4
Water Fountain,Alec Benjamin,2188930,alt z,0.723,0.504,8,-5.572,1,0.0392,0.388,7.40E-05,0.087,0.551,133.975,audio_features,218893,4
Watercolor Eyes - From “Euphoria” An HBO Original Series,Lana Del Rey,378588,art pop,0.444,0.26,7,-10.045,1,0.0316,0.964,0.0815,0.125,0.121,120.443,audio_features,211613,4
